Country,City,AccentCity,Region,Population,Latitude,Longitude
ir,yarom qayeh,Yarom Qayeh,09,,35.0689,49.3818
gb,jerrettspass,Jerrettspass,S9,,54.233333,-6.366667
gb,jerrettspuss,Jerrettspuss,S9,,54.233333,-6.366667
sd,fetti feiti,Fetti Feiti,33,,10.5166667,24.9333333
gb,jevington,Jevington,E2,,50.783333,.216667
gb,jodrell bank,Jodrell Bank,Z7,,53.233333,-2.3
gb,johnby,Johnby,C9,,54.683333,-2.866667
mx,rancho tarais,Rancho Tarais,26,,28.9,-109.883333
gb,johnstonebridge,Johnstonebridge,U2,,55.2,-3.416667
gb,johnstone,Johnstone,W2,,55.833333,-4.5
sn,degounaye,Dégounaye,08,,15.8244444,-16.5186111
gb,jonesborough,Jonesborough,S9,,54.1,-6.366667
pt,amoreirinha,Amoreirinha,18,,38.900049,-8.568298
vn,yen giung,Yên Giúng,19,,21.866667,104.716667
gb,jordanston,Jordanston,Y7,,51.953333,-5.029722
gb,jordanstown,Jordanstown,T1,,54.683333,-5.9
my,kampong pasir durian,Kampong Pasir Durian,06,,4.0952,102.3252
gb,juniper green,Juniper Green,U8,,55.9,-3.283333
gb,kamesburgh,Kamesburgh,T8,,55.85,-5.066667
sy,qarfa,Qarfa,06,,32.8,36.1833333
si,dolenje grcevje,Dolenje Grcevje,04,,45.85,15.2
kp,oundong,Oundong,03,,40.0438889,128.3008333
ir,sarzeh almehtari,Sarzeh Almehtari,11,,27.4563,56.8941
gb,kea,Kea,C6,,50.233333,-5.05
in,sohar,Sohar,36,,26.116667,83.483333
gb,keal,Keal,H7,,53.15,.066667
it,albuzzano,Albuzzano,09,,45.183333,9.266667
us,duncan,Duncan,MO,,37.2816667,-92.6916667
ma,zrahna,Zrahna,57,,35.277073,-5.94209
gb,kearsney,Kearsney,G5,,51.133333,1.266667
gb,kearvaig,Kearvaig,V3,,58.6,-4.933333
ru,pyrnevo,Pyrnevo,69,,55.659344,34.911684
gb,kedington,Kedington,N5,,52.083333,.483333
ir,bard-e halva,Bard-e Halva,15,,32.3743,49.3778
gb,keelby,Keelby,H7,,53.566667,-.25
ph,dapdapan,Dapdapan,30,,11.2139,122.9323
gb,keeran,Keeran,S2,,54.55,-7.6
gr,liparo,Liparó,07,,40.7436111,22.2388889
tn,douar souk et tnine,Douar Souk et Tnine,18,,37.051111,9.811944
gb,kegworth,Kegworth,H5,,52.816667,-1.266667
ph,tupas,Tupas,21,,10,123.416667
lv,gauyaslichi,Gauyaslichi,26,,57.1305556,24.7086111
ru,belenkiy,Belenkiy,74,,71.216667,97.983333
us,dryad,Dryad,WA,,46.6369444,-123.2500000
mx,guadalaupe sarabia,Guadalaupe Sarabia,21,,19.533333,-97.456944
gb,keills,Keills,T8,,55.95,-5.7
ru,tychkovo,Tychkovo,25,,54.127595,35.631604
ph,bangcaya,Bangcaya,46,,9.9997,123.1906
gb,keisby,Keisby,H7,,52.833333,-.45
id,brebek,Brebek,08,,-7.346389,112.763611
gb,keiss,Keiss,V3,,58.533333,-3.116667
gb,keithan,Keithan,T6,,57.5,-2.35
ng,uhen,Uhen,26,,7.3543,8.4176
gb,kelbrook,Kelbrook,H2,,53.883333,-2.15
gm,sam ngaien,Sam Ngaien,03,,13.45,-14.7833333
gb,keldhead,Keldhead,C9,,54.633333,-2.8
gb,keld houses,Keld Houses,J7,,54.066667,-1.833333
mm,tegyaung,Tegyaung,03,,16.4166667,95.2666667
gb,kelham,Kelham,J9,,53.083333,-.85
ru,sankovo,Sankovo,69,,54.433719,32.925075
hr,ajduci,Ajduci,03,,43.2369444,17.28
gb,kelling,Kelling,I9,,52.933333,1.116667
id,kampung kandang 2,Kampung Kandang 2,26,,3.1641,99.5314
hu,racszentmiklos,Rácszentmiklós,08,,47.286423,18.819427
gt,pabinala,Pabinalá,19,,14.8,-91.4
tz,msilagembe,Msilagembe,18,,-4.85,38.3333333
it,san calogero,San Calogero,03,,38.566667,16.016667
lr,grobake,Grobake,13,,4.945,-7.8977778
gb,kelshall hill,Kelshall Hill,Z8,,53.216667,-2.683333
gb,kelshall,Kelshall,F8,,52,-.05
gb,kelso,Kelso,T9,5154,55.583333,-2.433333
th,ban khao samo khon,Ban Khao Samo Khon,34,,14.9,100.516667
in,galleborgao,Galleborgao,16,,20.1,75.116667
gb,kelton,Kelton,U2,,54.916667,-3.933333
ph,bugnad,Bugnad,16,,13.6789,123.098
mm,wan ra-sa-hpo-mongweng,Wan Ra-sa-hpo-mongweng,11,,20.6666667,99.9333333
gb,kelvedon,Kelvedon,E4,,51.833333,.716667
gb,kemble,Kemble,E6,,51.676667,-2.018056
in,rathoran,Rathoran,24,,27.112454,71.895291
ru,kazanak,Kazanak,53,,54.185449,79.157656
tr,yogunoluk,Yogunoluk,10,,39.65,28.35
ru,kurganovka,Kurganovka,57,,53.1036,44.2446
ru,medvednoye,Medvednoye,77,,57.4343,36.9805
gh,nyamieni,Nyamieni,04,,5.2833333,-1.35
my,kampong gual mesta,Kampong Gual Mesta,03,,5.75,102.033333
ru,kokorekino,Kokorekino,83,,56.64966,39.346649
ye,suhl,Suhl,08,,14.0333333,43.8
gb,kendal,Kendal,C9,29468,54.316667,-2.75
th,ban doeng khu thu,Ban Doeng Khu Thu,50,,15.133333,98.35
gb,kenfig hill,Kenfig Hill,X3,,51.533333,-3.676667
gb,kenfig,Kenfig,X3,,51.514444,-3.726389
ru,tyrama,Tyrämä,28,,62.133333,31.05
pk,chinartangai,Chinartangai,03,,34.817328,71.876171
gb,kenley,Kenley,L6,,52.6,-2.633333
gb,kenmore,Kenmore,T8,,56.166667,-5.116667
gb,kenmore,Kenmore,V3,,57.566667,-5.75
ph,birucuang,Birucuang,14,,18.4925,121.349444
pl,jankowice,Jankowice,83,,50.001686,18.989886
la,ban souanmak,Ban Souanmak,14,,19.562222,102.5525
gb,kennet,Kennet,C3,,52.283333,.5
gb,kennet,Kennet,U1,,56.066667,-3.75
kh,phumi staing kambot,Phumi StÅÌng Kambot,05,,12.35,104.9
gb,kennett,Kennett,C3,,52.283333,.5
gb,kenninghall,Kenninghall,I9,,52.433333,1
uz,(( yekinchi-garma )),(( Yekinchi-Garma )),12,,37.25,67.25
ir,`aliabad-e mowqufeh,`Aliabad-e Mowqufeh,26,,35.242,51.4656
gb,kennoway,Kennoway,V1,4596,56.2,-3.05
us,rush lake,Rush Lake,WI,,43.9238889,-88.8391667
ht,bedine,Bedine,07,,18.9,-71.9
gb,kentallen,Kentallen,V3,,56.65,-5.25
gb,kentchurch,Kentchurch,F7,,51.933333,-2.85
id,pagerkemiri,Pagerkemiri,07,,-7.602222,109.701111
us,pleasant hill,Pleasant Hill,SC,,34.6197222,-80.6850000
id,pandanretno,Pandanretno,07,,-7.498333,110.063611
us,northville,Northville,SD,,45.1555556,-98.5788889
tr,isiklar,Isiklar,72,,37.186972,40.541192
id,glagahan,Glagahan,07,,-7.0048,111.4269
mz,nhamedula,Nhamedula,05,,-17.0494444,34.8211111
ru,borovka,Borovka,39,,56.3075,90.9207
kp,poradong,Poradong,03,,40.7,127.5166667
gb,kentra,Kentra,V3,,56.75,-5.85
gr,lazochorion,Lazochórion,12,,40.5641667,22.2083333
ru,medvedevo,Medvedevo,33,,57.1869,48.6912
tr,basikilkevil,Basikilkevil,72,,37.497778,41.710833
ng,gidan namatunu,Gidan Namatunu,57,,12.261986,6.724291
gb,kepculloch,Kepculloch,W6,,56.083333,-4.35
us,brown subdivision,Brown Subdivision,GA,,33.7486111,-84.6944444
gb,keresley,Keresley,C7,,52.433333,-1.533333
gb,kerne bridge,Kerne Bridge,F7,,51.866667,-2.583333
ph,guipan,Guipan,68,,16.016667,121.3
gb,kerrysdale,Kerrysdale,V3,,57.683333,-5.65
nl,erica,Erica,01,,52.713341,6.927987
gb,kersey,Kersey,N5,,52.05,.916667
sy,haissa ech charqi,Haïssa ech Charqi,10,,35.2666667,36.6333333
id,meunasahdua dua,Meunasahdua Dua,01,,5.2101,96.8317
ph,calayo,Calayo,09,,14.1532,120.6092
ru,zhelnair,Zhelnair,55,,51.3,57.816667
om,hayhar hil hijar,Hayhar Hil Hijar,02,,23.1880556,57.5741667
mw,kansukwa,Kansukwa,13,,-14.0,33.3
gb,keswick,Keswick,C9,,54.6,-3.116667
ru,ostrovki-zarechye,Ostrovki-Zarechye,43,,52.9375,38.027
id,winong kulon,Winong Kulon,07,,-7.727778,109.736111
ro,ghimes,Ghimes,20,,46.583333,26.033333
gb,kettering,Kettering,J9,53329,52.4,-.716667
us,donner woods,Donner Woods,CA,,39.3180556,-120.2894444
gb,kettlestone,Kettlestone,I9,,52.85,.916667
gb,kettlethorpe,Kettlethorpe,H7,,53.266667,-.733333
gb,kettletoft,Kettletoft,V9,,59.233333,-2.6
gb,kettletott,Kettletott,V9,,59.233333,-2.6
gb,kettlewell,Kettlewell,J7,,54.133333,-2.05
id,panasen,Panasen,31,,1.1815,124.8506
ua,malopetrovskiy,Malopetrovskiy,05,,47.848891,38.811794
lv,opoli,Opoli,19,,56.4166667,28.1666667
pk,kalakat gali,Kalakat Gali,03,,34.237701,73.371671
gb,kew,Kew,L1,,51.466667,-.283333
pk,yusuf wasan,Yusuf Wasan,05,,25.613975,68.97502
gb,kexby,Kexby,H7,,53.366667,-.683333
pg,kupindal,Kupindal,10,,-4.3833333,151.5333333
gb,keynsham,Keynsham,A4,,51.411389,-2.505
pk,wasde,Wasde,04,,32.283631,74.841677
ng,shonre,Shonre,43,,8.983333,11.533333
kr,araekkolmal,Araekkolmal,06,,37.3044,127.8213
gb,kibworth harcourt,Kibworth Harcourt,H5,,52.533333,-.983333
ro,valea mantei,Valea Mantei,30,,44.966667,26.15
pl,pruszanka baranki,Pruszanka Baranki,81,,52.8,22.710906
gb,kiddemore green,Kiddemore Green,N1,,52.683333,-2.216667
id,stamplat,Stamplat,30,,-7.3135,107.6867
gb,kiddington,Kiddington,K2,,51.9,-1.4
tr,besirler,Besirler,31,,36.367381,36.188174
hu,mesztelep,Mésztelep,11,,48.116667,20.4
ru,kikvidzenskoye,Kikvidzenskoye,84,,50.8835,42.7687
ye,mahall al khalil,Mahall al Khalil,08,,15.4669444,43.1269444
tr,kuru kioi,Kuru Kioi,92,,40.654346,29.162895
ir,sowminak,Sowminak,38,,35.6484,49.6486
tg,tieressou,Tiéressou,05,,9.9166667,0.4166667
za,seodin,Seodin,10,,-27.390732,23.432009
us,lost mountain woods,Lost Mountain Woods,GA,,33.9380556,-84.7319444
tr,askirik,Askirik,62,,39.406693,39.744996
ir,rudi-ye bala,Rudi-ye Bala,04,,25.271999,61.140368
gr,khalikion,Khalíkion,30,,38.7,21.65
in,gooty,Gooty,02,,15.116667,77.633333
gb,kilburn,Kilburn,J7,,54.2,-1.216667
gb,kilby,Kilby,H5,,52.55,-1.083333
tg,goedekope,Goédékopé,13,,6.9833333,1.3166667
th,ban hu tae yue lo,Ban Hu Tae Yue Lo,31,,6.492971,101.719774
tr,cumaalani,Cumaalani,20,,37.163361,29.389919
gb,kilchiaran,Kilchiaran,T8,,55.75,-6.45
pk,pahg,Pahg,04,,33.452099,72.508311
mx,san bartolo coscomaya,San Bartolo Coscomaya,21,,18.923611,-97.616667
gb,kilchrenan,Kilchrenan,T8,,56.35,-5.183333
us,jerome,Jerome,ID,8287,42.7241667,-114.5177778
gb,kilconquhar,Kilconquhar,V1,,56.2,-2.816667
ru,okovtsy,Okovtsy,77,,56.64765,33.486187
sl,nikiba,Nikiba,01,,7.9272222,-11.0527778
ru,kaktolga,Kaktolga,93,,52.783333,119.583333
gb,kildalloig,Kildalloig,T8,,55.4,-5.55
pg,kwangen,Kwangen,11,,-3.4333333,143.3666667
ir,birtianchi,Birtianchi,28,,32.640935,51.74343
in,dangbal,Dangbal,21,,20.866667,83.216667
gb,kildrummy,Kildrummy,T6,,57.233333,-2.866667
gb,kildwick,Kildwick,J7,,53.9,-1.983333
tm,avchi,Avchi,04,,38.8544444,63.8791667
pt,fregim,Fregim,17,,41.26646,-8.10328
ve,los moraitos,Los Moraitos,13,,10.3833333,-69.2666667
gb,kilfinnan,Kilfinnan,V3,,57.016667,-4.833333
ph,siokun,Siokun,65,,7.706111,122.135278
gb,kilham,Kilham,E1,,54.05,-.366667
gb,kilkeel,Kilkeel,S9,,54.066667,-6.016667
mg,vitamatsaha,Vitamatsaha,03,,-16.1833333,44.4833333
gb,kilkenzie,Kilkenzie,T8,,55.466667,-5.666667
mm,htawklohta,Htawklohta,05,,17.5333333,97.4333333
ro,dumitresti,Dumitresti,40,5292,45.55,26.916667
ro,tunarii vechi,Tunarii Vechi,17,,43.9,23.116667
id,sidosari kidul,Sidosari Kidul,07,,-7.413333,110.199167
us,excelsior,Excelsior,GA,,32.3133333,-81.9661111
us,tinnie,Tinnie,NM,,33.3705556,-105.2258333
ph,ocao-capinan,Ocao-Capinan,48,,16.2539,121.0323
mg,sahakevo,Sahakevo,04,,-20.2666667,47.85
se,fundersmala,Fundersmåla,02,,56.45,15.4
gb,killearn,Killearn,W6,,56.033333,-4.366667
gb,killen,Killen,T4,,54.666667,-7.633333
mm,wedaung atwin,Wedaung Atwin,03,,17.05,95.6666667
gt,el cogat,El Cogat,11,,13.804722,-90.195
gb,killichonan,Killichonan,W1,,56.683333,-4.383333
mm,na-ngu,Na-ngu,11,,22.3666667,98.05
gb,killilan,Killilan,V3,,57.316667,-5.416667
gb,killinaig,Killinaig,T8,,56.35,-6.066667
kh,phumi khpob svay,Phumi Khpob Svay,06,,11.1166667,104.4666667
gb,killinchy,Killinchy,Q7,,54.466667,-5.666667
pl,oels,Oels,72,,51.207733,17.386545
gb,killingholme,Killingholme,H7,,53.583333,-.266667
gb,killingworth,Killingworth,J5,,55.033333,-1.566667
pk,mianri,Mianri,04,,29.836111,71.095922
gb,killough,Killough,R9,,54.25,-5.633333
gb,killowen,Killowen,S9,,54.066667,-6.183333
no,engelsviken,Engelsviken,13,,59.250833,10.736944
nz,mawheraiti,Mawheraiti,F5,,-42.183333,171.716667
kr,hadong,Hadong,06,,37.3002,128.2798
ye,hudara,Hudara,17,,13.6,44.3666667
ir,kalddin,Kalddin,04,,27.4878,62.7889
gb,killylea,Killylea,Q8,,54.35,-6.783333
pl,nowe kozlowice,Nowe Kozlowice,78,,52.082882,20.432611
gb,kilmaluag,Kilmaluag,V3,,57.683333,-6.283333
gb,kilmaluaig,Kilmaluaig,V3,,57.683333,-6.283333
hn,la florida,La Florida,01,,15.4833333,-87.5
gb,kilmarie,Kilmarie,V3,,57.183333,-6.016667
ru,bukhary,Bukhary,33,,60.55,48.05
mm,intabin-myaukkon,Intabin-myaukkon,10,,23.8166667,95.65
zr,tuba,Tuba,09,,3.55,27.8833333
gb,kilmaurs,Kilmaurs,U4,2528,55.633333,-4.533333
id,lagocci,Lagocci,38,,-4.5563,120.2387
gb,kilmersden,Kilmersden,M3,,51.269167,-2.436111
hn,san esteban,San Esteban,03,,15.8333333,-86.3
pl,blaziny,Blaziny,78,,51.13677,21.237912
ru,dmitrovo-cherkasskiy,Dmitrovo-Cherkasskiy,77,,56.847669,35.731631
id,bermang,Bermang,17,,-8.4382,117.2916
kz,qaraaghash,Qaraaghash,16,,53.625278,70.1125
se,vevde,Vevde,25,,59.866667,16.333333
mz,zuiaga,Zuiaga,07,,-11.3786111,38.3
ru,otrozhka,Otrozhka,43,,52.133333,39.533333
tr,tahilpazari,Tahilpazari,07,,36.892296,30.704588
nl,quatre bras,Quatre Bras,03,,52.185851,6.212723
uy,juan jose castro,Juan José Castro,06,,-33.5,-56.75
gb,kilmore,Kilmore,R9,,54.383333,-5.783333
gb,kilmore,Kilmore,T8,,56.366667,-5.416667
ru,krasny bor,Krasny Bor,10,,53.567778,34.409722
ru,gaydamachka,Gaydamachka,61,,46.432866,40.409724
mx,jazmines de coyultita,Jazmines de Coyultita,18,,22,-104.65
ru,shirokiy gul,Shirokiy Gul,09,,50.7975,37.369722
gb,kilmote,Kilmote,V3,,58.083333,-3.733333
gb,kilmuir,Kilmuir,V3,,57.433333,-6.55
ke,tungu,Tungu,03,,-0.3,37.6333333
ir,gorg-e bisheh-ye sofla,Gorg-e Bisheh-ye Sofla,13,,34.5577,47.6574
ru,yegomgort,Yegomgort,87,,65,66.75
la,muong the,Muong The,14,,19.55,103.533333
gb,kilnsea,Kilnsea,E1,,53.616667,.133333
hu,belsotanyak,Belsotanyak,02,,46.166667,18.416667
us,gothicville,Gothicville,NY,,42.6730556,-74.6936111
gb,kilournan,Kilournan,V3,,58.133333,-3.816667
ua,hosta,Hosta,11,,45.114308,34.234875
us,camp hill,Camp Hill,NY,,41.1863889,-74.0541667
gb,kilpeck,Kilpeck,F7,,51.966667,-2.8
la,ban na teui,Ban Na Teui,10,,16.466667,105.1
tr,cibali,Cibali,25,,40.257589,40.762624
uz,yangi-yalgyz-bak,Yangi-Yalgyz-Bak,01,,40.9666667,72.4666667
ma,elfkarine,Elfkarine,47,,31.682023,-7.412119
lr,tonyua,Tonyua,05,,7.65,-10.45
th,ban wang khamen,Ban Wang Khamen,50,,14.353639,98.930306
ir,qal`eh-ye bashi,Qal`eh-ye Bashi,33,,38.3899,47.2865
gb,kilry,Kilry,T7,,56.666667,-3.233333
gb,kilsby,Kilsby,J1,,52.333333,-1.166667
id,sedong bawah,Sedong Bawah,17,,-8.7054,116.8246
mx,estacas,Estacas,10,,24.7,-106.416667
ge,didvela,Didvela,11,,42.1333333,42.7666667
us,gratz,Gratz,KY,,38.4736111,-84.9527778
gb,kilvaxter,Kilvaxter,V3,,57.65,-6.4
mz,deimane,Deimane,02,,-22.3977778,33.2688889
gb,kilverstone,Kilverstone,I9,,52.416667,.783333
mm,goni,Goni,09,,18.1333333,96.5666667
gb,kilwinning,Kilwinning,V7,16000,55.65,-4.716667
gb,kilworth,Kilworth,H5,,52.433333,-1.083333
ru,mishuli,Mishuli,33,,57.888391,48.396118
ru,papchino,Papchino,61,,47.636111,39.5025
ro,podu corbencii,Podu Corbencii,42,,44.55,25.516667
gb,kimble,Kimble,B9,,51.733333,-.8
gq,acon,Acon,07,,1.7833333,10.8666667
mx,yaxcopoil,Yaxcopoil,31,,20.016667,-88.95
pk,rahmanabad,Rahmanabad,04,,29.047222,70.297222
us,lindseys crossing,Lindseys Crossing,AL,,33.2302778,-86.9272222
jo,kufeirat abu khinan,Kufeirat Abu Khinan,02,,31.744345,35.799716
kz,burkhanka,Burkhanka,15,,47.916667,83.333333
gb,kinaldie,Kinaldie,T6,,57.216667,-2.283333
th,ban laem thong,Ban Laem Thong,10,,17.50425,99.97025
gb,kinbrace,Kinbrace,V3,,58.25,-3.933333
gb,kinbuck,Kinbuck,W6,,56.216667,-3.95
gb,kincardine county,Kincardine County,T6,,56.916667,-2.5
gb,kincardine,Kincardine,T6,,56.916667,-2.5
gb,kincardine,Kincardine,V1,3014,56.066667,-3.716667
id,pangguan,Pangguan,26,,1.9659,98.9994
tg,agouna deve,Agouna Dévé,03,,7.5166667,1.6333333
gb,kincardineshire,Kincardineshire,T6,,56.916667,-2.5
ru,sotsgorod,Sotsgorod,51,,56.261667,43.856667
mx,la fragua,La Fragua,16,,19.166667,-100.423611
gb,kineff,Kineff,T6,,56.866667,-2.233333
gr,examilia,Examília,37,1631,37.9,22.9333333
gb,kineton,Kineton,E6,,51.933333,-1.85
gb,kineton,Kineton,P3,,52.15,-1.5
gq,oduma,Oduma,06,,1.1166667,9.75
tr,yukary-eshme,Yukary-Eshme,83,,36.802222,37.874167
gb,kingcoed,Kingcoed,Y4,,51.746389,-2.826389
pk,isherwali,Isherwali,04,,32.133333,75.016667
gb,kingholm quay,Kingholm Quay,U2,,55.05,-3.6
hu,kolbasz,Kolbász,20,,47.316667,20.716667
ro,dumbrava rosie din deal,Dumbrava Rosie din Deal,28,,46.883333,26.433333
gb,kingoldrum,Kingoldrum,T7,,56.666667,-3.083333
mg,befanery,Befanery,03,,-16.25,47.3833333
gb,kingsbourne green,Kingsbourne Green,F8,,51.833333,-.383333
ru,krasnopolye,Krasnopolye,23,,54.374986,21.0814
ir,qomeyjeh-ye 1,Qomeyjeh-ye 1,15,,31.5185,48.0369
ir,sapalan,Sapalan,38,,36.553668,49.640607
ng,lashin,Lashin,31,,9.75,6.633333
ng,baranga,Baranga,35,,9.916667,12.65
ru,kuger,Kuger,33,,57.1022,49.8621
tr,sircali,Sircali,14,,40.47529,31.377146
ir,humdan,Humdan,04,,25.400747,59.665132
ua,orlekhuvka,Orlekhuvka,24,,50.933333,24.35
gb,kings cliffe,Kings Cliffe,J1,,52.566667,-.5
gb,kingscote,Kingscote,E6,,51.666667,-2.266667
gb,kingsdon,Kingsdon,M3,,51.0325,-2.690556
gb,kingsdown,Kingsdown,G5,,51.183333,1.4
gb,kingseat,Kingseat,W1,500,56.683333,-3.4
ru,poselok stroitelno-montazhnoye predpriyatiye-341,Poselok Stroitelno-Montazhnoye Predpriyatiye-341,73,,55.75194,49.253961
gb,kingsgate,Kingsgate,G5,,51.383333,1.433333
pk,saibro,Saibro,03,,35.368857,72.165904
gb,kingskerswell,Kingskerswell,D4,,50.5,-3.583333
lb,el-m`oush,El-M`oush,05,,33.7333333,35.6166667
gb,kingsland,Kingsland,F7,,52.25,-2.8
km,jeje,Jéjé,01,,-12.2233333,44.5225
gb,kingsley,Kingsley,F2,,51.116667,-.866667
gb,kingsley,Kingsley,N1,,53.016667,-1.983333
mx,santa clara coatitla,Santa Clara Coatitla,15,,19.541944,-99.068889
gb,king's lynn,King's Lynn,I9,,52.75,.383333
gb,kingsmill,Kingsmill,R7,,54.616667,-6.65
my,bukit lintang,Bukit Lintang,01,,2.5303,102.8152
id,andeue,Andeue,01,,5.3067,95.9064
mm,dutado,Dutado,05,,18.515,97.3080556
se,gysta,Gysta,21,,59.966667,17.533333
gb,kingsnorth-on-medway,Kingsnorth-on-Medway,I3,,51.433333,.6
us,wanette,Wanette,OK,,34.9619444,-97.0322222
uz,igizak,Igizak,08,,39.1166667,66.5666667
gb,kings park,Kings Park,V2,,55.816667,-4.25
us,tolokas,Tolokas,FM,,7.3744444,151.6038889
id,tjidatar,Tjidatar,30,,-7.4348,107.8635
us,cascade,Cascade,MO,,37.2994444,-90.2691667
mz,ningaia,Ningaia,01,,-12.1152778,40.4086111
gb,kingsteignton,Kingsteignton,D4,11360,50.55,-3.583333
gb,kingsthorpe,Kingsthorpe,J1,,52.25,-.9
ua,strutynka,Strutynka,17,,47.855582,29.812357
ro,putul grecii,Putul Grecii,42,,44.139167,26.347778
ph,tinabug,Tinabug,49,,9.9946,118.9888
gb,kingston,Kingston,C3,,52.166667,-.033333
pt,alvados,Alvados,13,,39.548769,-8.770885
gb,kingston,Kingston,D6,,50.616667,-2.066667
pk,gullan khan magsi,Gullan Khan Magsi,05,,26.105923,68.526712
mm,wan pu-leng,Wan Pu-leng,11,,21.15,99.1333333
gb,kingston,Kingston,G5,,51.2,1.15
id,tutur wetan,Tutur Wetan,08,,-7.873,112.8156
gb,kingston,Kingston,J9,,52.833333,-1.25
gb,kingston,Kingston,M3,,51.060556,-3.1125
it,agrate,Agrate,09,,45.566667,9.35
md,balcauti,Balcauti,63,,48.283333,27.202222
gb,kingston,Kingston,V6,,57.666667,-3.1
gb,kingston near lewes,Kingston near Lewes,E2,,50.85,-.016667
ir,dehnow `ali khan,Dehnow `Ali Khan,04,,30.98706,61.79144
gb,kingston port,Kingston Port,V6,,57.666667,-3.1
mn,shara belchiriin bayshing,Shara Belchiriin Bayshing,10,,45.6,95.2666667
kr,pukkando,Pukkando,17,,36.751,126.4307
kr,chungsongni,Chungsongni,13,,37.218889,126.701944
gb,kingston upon thames,Kingston upon Thames,G7,,51.416667,-.283333
gb,kingstown,Kingstown,C9,,54.916667,-2.933333
gb,kings walden,Kings Walden,F8,,51.883333,-.316667
ru,saganugoy,Saganugoy,11,,53.166667,111.733333
kr,makkori,Makkori,06,,37.334167,128.894444
gb,kingswood,Kingswood,E6,,51.625833,-2.367222
uz,shirkok,Shirkok,09,,41.7833333,60.7166667
th,ban khao pun,Ban Khao Pun,58,,10.5,99.1
ir,asfastan,Asfastan,38,,36.3578,49.5391
mg,concession de balman,Concession de Balman,05,,-18.95,46.6666667
id,peukankuala,Peukankuala,01,,4.0771,96.2311
gb,kings worthy,Kings Worthy,F2,,51.083333,-1.3
hu,oreg-homokkert,Öreg-Homokkert,20,,47.45,20.816667
tr,cayirli,Cayirli,55,,41.110778,35.960436
id,blangbalig,Blangbalig,01,,4.7138,96.733
pk,sher khan,Sher Khan,02,,30.168931,69.701527
us,milledgeville,Milledgeville,TN,,35.3727778,-88.3675000
gb,kingussie,Kingussie,V3,1442,57.083333,-4.05
gb,kinlet,Kinlet,L6,,52.416667,-2.416667
id,ampan,Ampan,17,,-8.6311,116.4515
gb,kinlochbervie,Kinlochbervie,V3,,58.466667,-5.05
mx,tlacotenco,Tlacotenco,12,,17.791667,-99.933333
tw,peichiangchen,Peichiangchen,04,,23.5733333,120.3013889
kr,kipisil,Kipisil,20,,35.439444,128.569167
tz,koani ndogo,Koani Ndogo,21,,-6.1333333,39.2833333
id,bungas,Bungas,10,,-7.918611,110.370833
gb,kinlochleven,Kinlochleven,V3,831,56.7,-4.966667
my,rumah goh,Rumah Goh,11,,1.9,111.8
gb,kinlochmore,Kinlochmore,V3,,56.716667,-4.95
us,gardiner,Gardiner,ME,6239,44.2300000,-69.7758333
uz,toka-dzhigil'dy,Toka-Dzhigil'dy,08,,39.25,66.5333333
gb,kinloch rannoch,Kinloch Rannoch,W1,,56.7,-4.183333
pk,pattian,Pattian,03,,34.344284,73.048506
ir,seyah sangan,Seyah Sangan,41,,32.1812,59.5405
gb,kinmel,Kinmel,X9,,53.25,-3.516667
gb,kinmuck,Kinmuck,T6,,57.266667,-2.3
kh,kas khchong,Kas Khchong,06,,10.5333333,103.8
ru,zhernovka,Zhërnovka,37,,57.883333,41.033333
sn,gorom 3,Gorom 3,01,,14.7961111,-17.1744444
ph,sacat,Sacat,51,,15.7964,120.3334
tw,yungtuntsun,Yungtuntsun,04,,23.4666667,120.1666667
gb,kinnersley,Kinnersley,F7,,52.133333,-2.95
gb,kinnersley,Kinnersley,O2,,52.75,-2.483333
rs,plavanj,Plavanj,00,,44.346944,19.6675
gb,kinning park,Kinning Park,V2,,55.85,-4.283333
lt,kuyany,Kuyany,60,,55.4333333,24.0666667
gb,kinoulton,Kinoulton,J9,,52.85,-.983333
mx,nuevo morelos,Nuevo Morelos,28,,22.533333,-99.2
ru,khlevnoye,Khlevnoye,62,,54.5721,39.323
gb,kinross,Kinross,W1,4691,56.2,-3.416667
th,king amphoe bang saphan noi,King Amphoe Bang Saphan Noi,57,,11.083333,99.45
id,kaumcikupang,Kaumcikupang,30,,-7.349,108.1107
md,halahora de jos,Halahora de Jos,63,,48.231389,27.169722
gb,kintbury,Kintbury,P4,,51.383333,-1.433333
ie,ourtnagapple,Ourtnagapple,10,,53.1280556,-9.7380556
gb,kinton,Kinton,L6,,52.766667,-2.933333
gb,kintore,Kintore,T6,1688,57.216667,-2.35
id,welayung,Welayung,18,,-9.7221,119.3433
ru,zinovyev,Zinovyev,84,,50.0035,42.9505
gb,kintra,Kintra,T8,,55.65,-6.25
ng,mwel,Mwel,26,,7.033333,8.883333
id,mangaran,Mangaran,07,,-7.623056,110.813611
gb,kinuachdrach,Kinuachdrach,T8,,56.116667,-5.683333
gb,kinvere,Kinvere,N1,,52.45,-2.233333
id,matael,Matael,01,,4.8299,97.7903
ru,saranta,Saranta,93,,51.583333,111.166667
gb,kippford,Kippford,U2,,54.866667,-3.816667
la,ban si koun,Ban Si Koun,14,,19.614444,103.308333
tr,canilli,Canilli,68,,40.161107,32.420004
ru,olkhovka,Olkhovka,13,,53.2114,60.6034
